score;completeness;rescuebot_action;rescuebot_location;dylanalwaystrust_action;dylanalwaystrust_location;world_nr;tick_nr
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;479
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;480
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;481
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;482
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;483
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;484
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;485
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;486
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;487
0;0.0;;(15, 5);RemoveObjectTogether;(15, 5);1;488
0;0.0;MoveNorth;(15, 5);;(15, 5);1;489
0;0.0;MoveNorth;(15, 5);;(15, 5);1;490
0;0.0;MoveNorth;(15, 5);;(15, 5);1;491
0;0.0;MoveNorth;(15, 5);;(15, 5);1;492
0;0.0;MoveNorth;(15, 5);;(15, 5);1;493
0;0.0;MoveNorth;(15, 5);;(15, 5);1;494
0;0.0;MoveNorth;(15, 5);;(15, 5);1;495
0;0.0;MoveNorth;(15, 5);;(15, 5);1;496
0;0.0;MoveNorth;(15, 4);;(15, 5);1;497
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;498
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;499
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;500
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;501
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;502
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;503
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;504
0;0.0;MoveNorthWest;(15, 4);;(15, 5);1;505
0;0.0;MoveNorthWest;(14, 3);;(15, 5);1;506
0;0.0;MoveNorth;(14, 3);;(15, 5);1;507
0;0.0;MoveNorth;(14, 3);MoveNorth;(15, 4);1;508
0;0.0;MoveNorth;(14, 3);;(15, 4);1;509
0;0.0;MoveNorth;(14, 3);;(15, 4);1;510
0;0.0;MoveNorth;(14, 3);;(15, 4);1;511
0;0.0;MoveNorth;(14, 3);MoveNorth;(15, 3);1;512
0;0.0;MoveNorth;(14, 3);;(15, 3);1;513
0;0.0;MoveNorth;(14, 3);;(15, 3);1;514
0;0.0;MoveNorth;(14, 2);;(15, 3);1;515
0;0.0;MoveSouthEast;(14, 2);;(15, 3);1;516
0;0.0;MoveSouthEast;(14, 2);;(15, 3);1;517
0;0.0;MoveSouthEast;(14, 2);MoveSouth;(15, 4);1;518
0;0.0;MoveSouthEast;(14, 2);;(15, 4);1;519
0;0.0;MoveSouthEast;(14, 2);;(15, 4);1;520
0;0.0;MoveSouthEast;(14, 2);;(15, 4);1;521
0;0.0;MoveSouthEast;(14, 2);;(15, 4);1;522
0;0.0;MoveSouthEast;(14, 2);MoveSouth;(15, 5);1;523
0;0.0;MoveSouthEast;(15, 3);;(15, 5);1;524
0;0.0;MoveNorthEast;(15, 3);;(15, 5);1;525
0;0.0;MoveNorthEast;(15, 3);MoveSouth;(15, 6);1;526
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;527
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;528
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;529
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;530
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;531
0;0.0;MoveNorthEast;(15, 3);;(15, 6);1;532
0;0.0;MoveNorthEast;(16, 2);;(15, 6);1;533
0;0.0;Idle;(16, 2);;(15, 6);1;534
0;0.0;Idle;(16, 2);;(15, 6);1;535
0;0.0;Idle;(16, 2);MoveSouth;(15, 7);1;536
0;0.0;Idle;(16, 2);;(15, 7);1;537
0;0.0;Idle;(16, 2);;(15, 7);1;538
0;0.0;Idle;(16, 2);;(15, 7);1;539
0;0.0;Idle;(16, 2);;(15, 7);1;540
0;0.0;Idle;(16, 2);;(15, 7);1;541
0;0.0;Idle;(16, 2);;(15, 7);1;542
0;0.0;Idle;(16, 2);;(15, 7);1;543
0;0.0;Idle;(16, 2);;(15, 7);1;544
0;0.0;Idle;(16, 2);MoveSouth;(15, 8);1;545
0;0.0;Idle;(16, 2);;(15, 8);1;546
0;0.0;Idle;(16, 2);;(15, 8);1;547
0;0.0;Idle;(16, 2);;(15, 8);1;548
0;0.0;Idle;(16, 2);;(15, 8);1;549
0;0.0;Idle;(16, 2);;(15, 8);1;550
0;0.0;Idle;(16, 2);;(15, 8);1;551
0;0.0;Idle;(16, 2);;(15, 8);1;552
0;0.0;Idle;(16, 2);;(15, 8);1;553
0;0.0;Idle;(16, 2);;(15, 8);1;554
0;0.0;Idle;(16, 2);;(15, 8);1;555
0;0.0;Idle;(16, 2);;(15, 8);1;556
0;0.0;Idle;(16, 2);;(15, 8);1;557
0;0.0;Idle;(16, 2);;(15, 8);1;558
0;0.0;Idle;(16, 2);;(15, 8);1;559
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;560
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;561
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;562
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;563
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;564
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;565
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;566
0;0.0;MoveSouthWest;(16, 2);;(15, 8);1;567
0;0.0;MoveSouthWest;(15, 3);;(15, 8);1;568
0;0.0;MoveSouth;(15, 3);;(15, 8);1;569
0;0.0;MoveSouth;(15, 3);;(15, 8);1;570
0;0.0;MoveSouth;(15, 3);;(15, 8);1;571
0;0.0;MoveSouth;(15, 3);;(15, 8);1;572
0;0.0;MoveSouth;(15, 3);;(15, 8);1;573
0;0.0;MoveSouth;(15, 3);;(15, 8);1;574
0;0.0;MoveSouth;(15, 3);;(15, 8);1;575
0;0.0;MoveSouth;(15, 3);;(15, 8);1;576
0;0.0;MoveSouth;(15, 4);;(15, 8);1;577
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;578
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;579
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;580
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;581
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;582
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;583
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;584
0;0.0;MoveSouthWest;(15, 4);;(15, 8);1;585
0;0.0;MoveSouthWest;(14, 5);;(15, 8);1;586
0;0.0;MoveWest;(14, 5);;(15, 8);1;587
0;0.0;MoveWest;(14, 5);;(15, 8);1;588
0;0.0;MoveWest;(14, 5);;(15, 8);1;589
0;0.0;MoveWest;(14, 5);;(15, 8);1;590
0;0.0;MoveWest;(14, 5);;(15, 8);1;591
0;0.0;MoveWest;(14, 5);;(15, 8);1;592
0;0.0;MoveWest;(14, 5);;(15, 8);1;593
0;0.0;MoveWest;(14, 5);;(15, 8);1;594
0;0.0;MoveWest;(13, 5);;(15, 8);1;595
0;0.0;MoveWest;(13, 5);;(15, 8);1;596
0;0.0;MoveWest;(13, 5);;(15, 8);1;597
0;0.0;MoveWest;(13, 5);;(15, 8);1;598
0;0.0;MoveWest;(13, 5);;(15, 8);1;599
0;0.0;MoveWest;(13, 5);;(15, 8);1;600
0;0.0;MoveWest;(13, 5);;(15, 8);1;601
0;0.0;MoveWest;(13, 5);;(15, 8);1;602
0;0.0;MoveWest;(13, 5);;(15, 8);1;603
0;0.0;MoveWest;(12, 5);;(15, 8);1;604
0;0.0;MoveWest;(12, 5);;(15, 8);1;605
0;0.0;MoveWest;(12, 5);;(15, 8);1;606
0;0.0;MoveWest;(12, 5);;(15, 8);1;607
0;0.0;MoveWest;(12, 5);;(15, 8);1;608
0;0.0;MoveWest;(12, 5);;(15, 8);1;609
0;0.0;MoveWest;(12, 5);;(15, 8);1;610
0;0.0;MoveWest;(12, 5);;(15, 8);1;611
0;0.0;MoveWest;(12, 5);;(15, 8);1;612
0;0.0;MoveWest;(11, 5);;(15, 8);1;613
0;0.0;MoveWest;(11, 5);;(15, 8);1;614
0;0.0;MoveWest;(11, 5);;(15, 8);1;615
0;0.0;MoveWest;(11, 5);;(15, 8);1;616
0;0.0;MoveWest;(11, 5);;(15, 8);1;617
0;0.0;MoveWest;(11, 5);;(15, 8);1;618
0;0.0;MoveWest;(11, 5);;(15, 8);1;619
0;0.0;MoveWest;(11, 5);;(15, 8);1;620
0;0.0;MoveWest;(11, 5);;(15, 8);1;621
0;0.0;MoveWest;(10, 5);;(15, 8);1;622
0;0.0;MoveWest;(10, 5);;(15, 8);1;623
0;0.0;MoveWest;(10, 5);;(15, 8);1;624
0;0.0;MoveWest;(10, 5);MoveWest;(14, 8);1;625
0;0.0;MoveWest;(10, 5);;(14, 8);1;626
0;0.0;MoveWest;(10, 5);;(14, 8);1;627
0;0.0;MoveWest;(10, 5);;(14, 8);1;628
0;0.0;MoveWest;(10, 5);;(14, 8);1;629
0;0.0;MoveWest;(10, 5);;(14, 8);1;630
0;0.0;MoveWest;(10, 5);;(14, 8);1;631
0;0.0;MoveWest;(10, 5);;(14, 8);1;632
0;0.0;MoveWest;(10, 5);;(14, 8);1;633
0;0.0;MoveWest;(10, 5);;(14, 8);1;634
0;0.0;MoveWest;(10, 5);;(14, 8);1;635
0;0.0;MoveWest;(9, 5);;(14, 8);1;636
0;0.0;;(9, 5);CarryObject;(14, 8);1;637
0;0.0;;(9, 5);;(14, 8);1;638
0;0.0;;(9, 5);;(14, 8);1;639
0;0.0;;(9, 5);;(14, 8);1;640
0;0.0;;(9, 5);;(14, 8);1;641
0;0.0;;(9, 5);;(14, 8);1;642
0;0.0;;(9, 5);;(14, 8);1;643
0;0.0;;(9, 5);;(14, 8);1;644
0;0.0;;(9, 5);;(14, 8);1;645
0;0.0;;(9, 5);;(14, 8);1;646
0;0.0;;(9, 5);;(14, 8);1;647
0;0.0;;(9, 5);;(14, 8);1;648
0;0.0;;(9, 5);;(14, 8);1;649
0;0.0;;(9, 5);;(14, 8);1;650
0;0.0;;(9, 5);;(14, 8);1;651
0;0.0;;(9, 5);;(14, 8);1;652
0;0.0;;(9, 5);;(14, 8);1;653
0;0.0;;(9, 5);;(14, 8);1;654
0;0.0;;(9, 5);;(14, 8);1;655
0;0.0;;(9, 5);;(14, 8);1;656
0;0.0;;(9, 5);;(14, 8);1;657
0;0.0;;(9, 5);;(14, 8);1;658
0;0.0;;(9, 5);;(14, 8);1;659
0;0.0;;(9, 5);;(14, 8);1;660
0;0.0;;(9, 5);;(14, 8);1;661
0;0.0;RemoveObject;(9, 5);;(14, 8);1;662
0;0.0;RemoveObject;(9, 5);;(14, 8);1;663
0;0.0;RemoveObject;(9, 5);MoveEast;(15, 8);1;664
0;0.0;RemoveObject;(9, 5);;(15, 8);1;665
0;0.0;RemoveObject;(9, 5);;(15, 8);1;666
0;0.0;RemoveObject;(9, 5);;(15, 8);1;667
0;0.0;RemoveObject;(9, 5);;(15, 8);1;668
0;0.0;RemoveObject;(9, 5);;(15, 8);1;669
0;0.0;RemoveObject;(9, 5);;(15, 8);1;670
0;0.0;RemoveObject;(9, 5);;(15, 8);1;671
0;0.0;RemoveObject;(9, 5);MoveNorth;(15, 7);1;672
0;0.0;RemoveObject;(9, 5);;(15, 7);1;673
0;0.0;RemoveObject;(9, 5);;(15, 7);1;674
0;0.0;RemoveObject;(9, 5);;(15, 7);1;675
0;0.0;RemoveObject;(9, 5);;(15, 7);1;676
0;0.0;RemoveObject;(9, 5);;(15, 7);1;677
0;0.0;RemoveObject;(9, 5);MoveNorth;(15, 6);1;678
0;0.0;RemoveObject;(9, 5);;(15, 6);1;679
0;0.0;RemoveObject;(9, 5);;(15, 6);1;680
0;0.0;RemoveObject;(9, 5);;(15, 6);1;681
0;0.0;RemoveObject;(9, 5);;(15, 6);1;682
0;0.0;RemoveObject;(9, 5);;(15, 6);1;683
0;0.0;RemoveObject;(9, 5);;(15, 6);1;684
0;0.0;RemoveObject;(9, 5);;(15, 6);1;685
0;0.0;RemoveObject;(9, 5);MoveEast;(16, 6);1;686
0;0.0;RemoveObject;(9, 5);;(16, 6);1;687
0;0.0;RemoveObject;(9, 5);;(16, 6);1;688
0;0.0;RemoveObject;(9, 5);;(16, 6);1;689
0;0.0;RemoveObject;(9, 5);MoveEast;(17, 6);1;690
0;0.0;RemoveObject;(9, 5);MoveEast;(18, 6);1;691
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;692
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;693
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;694
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;695
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;696
0;0.0;RemoveObject;(9, 5);MoveEast;(19, 6);1;697
0;0.0;RemoveObject;(9, 5);MoveEast;(20, 6);1;698
0;0.0;RemoveObject;(9, 5);MoveEast;(21, 6);1;699
0;0.0;RemoveObject;(9, 5);MoveEast;(22, 6);1;700
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;701
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;702
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;703
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;704
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;705
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;706
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;707
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;708
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;709
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;710
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;711
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;712
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;713
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;714
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;715
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;716
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;717
0;0.0;RemoveObject;(9, 5);;(23, 6);1;718
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;719
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;720
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;721
0;0.0;RemoveObject;(9, 5);MoveEast;(23, 6);1;722
0;0.0;RemoveObject;(9, 5);;(23, 6);1;723
0;0.0;RemoveObject;(9, 5);;(23, 6);1;724
0;0.0;RemoveObject;(9, 5);;(23, 6);1;725
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 7);1;726
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 8);1;727
0;0.0;RemoveObject;(9, 5);;(23, 8);1;728
0;0.0;RemoveObject;(9, 5);;(23, 8);1;729
0;0.0;RemoveObject;(9, 5);;(23, 8);1;730
0;0.0;RemoveObject;(9, 5);;(23, 8);1;731
0;0.0;RemoveObject;(9, 5);;(23, 8);1;732
0;0.0;RemoveObject;(9, 5);;(23, 8);1;733
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 9);1;734
0;0.0;RemoveObject;(9, 5);;(23, 9);1;735
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 10);1;736
0;0.0;RemoveObject;(9, 5);;(23, 10);1;737
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 11);1;738
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 12);1;739
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 13);1;740
0;0.0;RemoveObject;(9, 5);MoveSouth;(23, 14);1;741
0;0.0;RemoveObject;(9, 5);;(23, 14);1;742
0;0.0;RemoveObject;(9, 5);;(23, 14);1;743
0;0.0;RemoveObject;(9, 5);;(23, 14);1;744
0;0.0;RemoveObject;(9, 5);;(23, 14);1;745
0;0.0;RemoveObject;(9, 5);;(23, 14);1;746
0;0.0;RemoveObject;(9, 5);;(23, 14);1;747
0;0.0;RemoveObject;(9, 5);;(23, 14);1;748
0;0.0;RemoveObject;(9, 5);;(23, 14);1;749
0;0.0;RemoveObject;(9, 5);;(23, 14);1;750
0;0.0;RemoveObject;(9, 5);;(23, 14);1;751
0;0.0;RemoveObject;(9, 5);;(23, 14);1;752
0;0.0;RemoveObject;(9, 5);;(23, 14);1;753
0;0.0;RemoveObject;(9, 5);;(23, 14);1;754
3;0.125;RemoveObject;(9, 5);Drop;(23, 14);1;755
3;0.125;RemoveObject;(9, 5);;(23, 14);1;756
3;0.125;RemoveObject;(9, 5);;(23, 14);1;757
3;0.125;RemoveObject;(9, 5);;(23, 14);1;758
3;0.125;RemoveObject;(9, 5);;(23, 14);1;759
3;0.125;RemoveObject;(9, 5);;(23, 14);1;760
3;0.125;RemoveObject;(9, 5);;(23, 14);1;761
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 13);1;762
3;0.125;RemoveObject;(9, 5);;(23, 13);1;763
3;0.125;RemoveObject;(9, 5);;(23, 13);1;764
3;0.125;RemoveObject;(9, 5);;(23, 13);1;765
3;0.125;RemoveObject;(9, 5);;(23, 13);1;766
3;0.125;RemoveObject;(9, 5);;(23, 13);1;767
3;0.125;RemoveObject;(9, 5);;(23, 13);1;768
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 12);1;769
3;0.125;RemoveObject;(9, 5);;(23, 12);1;770
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 11);1;771
3;0.125;RemoveObject;(9, 5);;(23, 11);1;772
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 10);1;773
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 9);1;774
3;0.125;RemoveObject;(9, 5);;(23, 9);1;775
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 8);1;776
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 7);1;777
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 6);1;778
3;0.125;RemoveObject;(9, 5);;(23, 6);1;779
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;780
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;781
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;782
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;783
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;784
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;785
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;786
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;787
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;788
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;789
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;790
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;791
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;792
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;793
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;794
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;795
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;796
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;797
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;798
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;799
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;800
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;801
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;802
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;803
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;804
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;805
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;806
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;807
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;808
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;809
3;0.125;RemoveObject;(9, 5);MoveNorth;(23, 5);1;810
3;0.125;RemoveObject;(9, 5);MoveWest;(23, 5);1;811
3;0.125;RemoveObject;(9, 5);MoveWest;(23, 5);1;812
3;0.125;RemoveObject;(9, 5);MoveWest;(23, 5);1;813
3;0.125;RemoveObject;(9, 5);MoveWest;(23, 5);1;814
3;0.125;RemoveObject;(9, 5);MoveWest;(23, 5);1;815
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;816
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;817
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;818
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;819
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;820
3;0.125;RemoveObject;(9, 5);MoveWest;(22, 5);1;821
3;0.125;RemoveObject;(9, 5);MoveWest;(21, 5);1;822
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;823
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;824
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;825
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;826
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;827
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 5);1;828
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;829
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;830
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;831
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;832
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;833
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 5);1;834
3;0.125;RemoveObject;(9, 5);MoveWest;(18, 5);1;835
3;0.125;RemoveObject;(9, 5);MoveWest;(17, 5);1;836
3;0.125;RemoveObject;(9, 5);MoveWest;(16, 5);1;837
3;0.125;RemoveObject;(9, 5);MoveWest;(15, 5);1;838
3;0.125;RemoveObject;(9, 5);MoveWest;(14, 5);1;839
3;0.125;RemoveObject;(9, 5);MoveWest;(13, 5);1;840
3;0.125;RemoveObject;(9, 5);MoveWest;(12, 5);1;841
3;0.125;RemoveObject;(9, 5);MoveWest;(11, 5);1;842
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;843
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;844
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;845
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;846
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;847
3;0.125;RemoveObject;(9, 5);MoveWest;(10, 5);1;848
3;0.125;RemoveObject;(9, 5);MoveWest;(9, 5);1;849
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;850
3;0.125;RemoveObject;(9, 5);;(8, 5);1;851
3;0.125;RemoveObject;(9, 5);;(8, 5);1;852
3;0.125;RemoveObject;(9, 5);;(8, 5);1;853
3;0.125;RemoveObject;(9, 5);;(8, 5);1;854
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;855
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;856
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;857
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;858
3;0.125;RemoveObject;(9, 5);MoveWest;(8, 5);1;859
3;0.125;RemoveObject;(9, 5);MoveWest;(7, 5);1;860
3;0.125;RemoveObject;(9, 5);MoveWest;(7, 5);1;861
3;0.125;RemoveObject;(9, 5);MoveWest;(7, 5);1;862
3;0.125;MoveNorth;(9, 5);MoveWest;(7, 5);1;863
3;0.125;MoveNorth;(9, 5);MoveWest;(7, 5);1;864
3;0.125;MoveNorth;(9, 5);MoveWest;(7, 5);1;865
3;0.125;MoveNorth;(9, 5);MoveWest;(6, 5);1;866
3;0.125;MoveNorth;(9, 5);;(6, 5);1;867
3;0.125;MoveNorth;(9, 5);;(6, 5);1;868
3;0.125;MoveNorth;(9, 5);;(6, 5);1;869
3;0.125;MoveNorth;(9, 5);;(6, 5);1;870
3;0.125;MoveNorth;(9, 4);;(6, 5);1;871
3;0.125;MoveNorthWest;(9, 4);;(6, 5);1;872
3;0.125;MoveNorthWest;(9, 4);;(6, 5);1;873
3;0.125;MoveNorthWest;(9, 4);;(6, 5);1;874
3;0.125;MoveNorthWest;(9, 4);MoveEast;(6, 5);1;875
3;0.125;MoveNorthWest;(9, 4);MoveEast;(6, 5);1;876
3;0.125;MoveNorthWest;(9, 4);MoveEast;(6, 5);1;877
3;0.125;MoveNorthWest;(9, 4);MoveEast;(6, 5);1;878
3;0.125;MoveNorthWest;(9, 4);MoveEast;(6, 5);1;879
3;0.125;MoveNorthWest;(8, 3);MoveEast;(7, 5);1;880
3;0.125;MoveNorth;(8, 3);;(7, 5);1;881
3;0.125;MoveNorth;(8, 3);;(7, 5);1;882
3;0.125;MoveNorth;(8, 3);;(7, 5);1;883
3;0.125;MoveNorth;(8, 3);;(7, 5);1;884
3;0.125;MoveNorth;(8, 3);;(7, 5);1;885
3;0.125;MoveNorth;(8, 3);;(7, 5);1;886
3;0.125;MoveNorth;(8, 3);MoveEast;(7, 5);1;887
3;0.125;MoveNorth;(8, 3);MoveEast;(7, 5);1;888
3;0.125;MoveNorth;(8, 2);MoveEast;(7, 5);1;889
3;0.125;MoveSouthEast;(8, 2);MoveEast;(7, 5);1;890
3;0.125;MoveSouthEast;(8, 2);MoveEast;(7, 5);1;891
3;0.125;MoveSouthEast;(8, 2);MoveEast;(8, 5);1;892
3;0.125;MoveSouthEast;(8, 2);;(8, 5);1;893
3;0.125;MoveSouthEast;(8, 2);;(8, 5);1;894
3;0.125;MoveSouthEast;(8, 2);;(8, 5);1;895
3;0.125;MoveSouthEast;(8, 2);;(8, 5);1;896
3;0.125;MoveSouthEast;(8, 2);;(8, 5);1;897
3;0.125;MoveSouthEast;(9, 3);;(8, 5);1;898
3;0.125;MoveNorthEast;(9, 3);MoveEast;(8, 5);1;899
3;0.125;MoveNorthEast;(9, 3);MoveEast;(8, 5);1;900
3;0.125;MoveNorthEast;(9, 3);MoveEast;(8, 5);1;901
3;0.125;MoveNorthEast;(9, 3);MoveEast;(8, 5);1;902
3;0.125;MoveNorthEast;(9, 3);MoveEast;(8, 5);1;903
3;0.125;MoveNorthEast;(9, 3);MoveEast;(9, 5);1;904
3;0.125;MoveNorthEast;(9, 3);;(9, 5);1;905
3;0.125;MoveNorthEast;(9, 3);;(9, 5);1;906
3;0.125;MoveNorthEast;(10, 2);;(9, 5);1;907
3;0.125;;(10, 2);;(9, 5);1;908
3;0.125;;(10, 2);;(9, 5);1;909
3;0.125;;(10, 2);;(9, 5);1;910
3;0.125;;(10, 2);;(9, 5);1;911
3;0.125;;(10, 2);;(9, 5);1;912
3;0.125;;(10, 2);;(9, 5);1;913
3;0.125;;(10, 2);;(9, 5);1;914
3;0.125;;(10, 2);;(9, 5);1;915
3;0.125;;(10, 2);;(9, 5);1;916
3;0.125;;(10, 2);;(9, 5);1;917
3;0.125;;(10, 2);;(9, 5);1;918
3;0.125;;(10, 2);;(9, 5);1;919
